Track ID,Frame Number,Timestamp (s),Center X (px),Center Y (px)
15,130,5.2,261.1,94.8
17,130,5.2,260.7,182.3
55,130,5.2,330.6,155.6
56,130,5.2,740.6,202.0
75,130,5.2,391.0,47.8
10,131,5.24,467.2,50.7
11,131,5.24,576.9,55.1
15,131,5.24,260.9,94.6
17,131,5.24,260.7,182.2
56,131,5.24,740.6,202.2
10,132,5.28,467.3,50.8
11,132,5.28,576.7,54.7
15,132,5.28,260.8,94.9
17,132,5.28,260.8,182.2
56,132,5.28,740.7,201.3
10,133,5.32,464.2,53.1
11,133,5.32,576.5,55.1
15,133,5.32,260.8,95.4
17,133,5.32,260.4,182.5
55,133,5.32,332.1,154.9
56,133,5.32,740.8,201.0
10,134,5.36,465.0,52.0
11,134,5.36,576.5,55.5
15,134,5.36,260.9,95.3
17,134,5.36,259.8,182.4
56,134,5.36,740.7,201.2
10,135,5.4,466.5,51.3
11,135,5.4,576.4,55.5
15,135,5.4,260.8,95.2
17,135,5.4,259.7,182.5
56,135,5.4,740.7,200.0
10,136,5.44,465.0,51.9
11,136,5.44,576.3,55.6
15,136,5.44,260.8,95.5
17,136,5.44,259.6,182.4
56,136,5.44,740.7,199.2
10,137,5.48,465.0,51.7
11,137,5.48,576.4,55.5
15,137,5.48,260.9,95.8
17,137,5.48,259.7,182.4
56,137,5.48,740.7,198.8
10,138,5.52,465.4,51.7
11,138,5.52,576.4,55.5
15,138,5.52,260.8,95.6
17,138,5.52,259.7,182.3
56,138,5.52,740.7,198.4
76,138,5.52,166.9,123.3
10,139,5.56,465.9,50.4
11,139,5.56,576.4,55.3
15,139,5.56,260.9,95.9
17,139,5.56,259.7,182.6
56,139,5.56,740.6,201.5
76,139,5.56,166.9,123.5
10,140,5.6,466.8,50.1
11,140,5.6,576.4,55.4
15,140,5.6,261.2,96.0
17,140,5.6,260.0,182.3
55,140,5.6,334.0,157.0
56,140,5.6,740.2,195.2
76,140,5.6,166.3,122.8
10,141,5.64,467.7,50.0
11,141,5.64,576.5,55.2
15,141,5.64,260.8,95.1
17,141,5.64,260.4,182.3
55,141,5.64,332.4,156.0
56,141,5.64,740.0,192.4
76,141,5.64,165.8,122.2
10,142,5.68,467.6,50.0
11,142,5.68,576.6,54.8
15,142,5.68,260.8,94.8
17,142,5.68,260.7,182.2
55,142,5.68,332.8,156.1
56,142,5.68,740.1,195.0
76,142,5.68,165.4,122.0
10,143,5.72,467.9,50.0
11,143,5.72,576.6,54.5
15,143,5.72,260.6,94.8
17,143,5.72,260.7,182.2
55,143,5.72,333.2,156.3
56,143,5.72,740.2,194.4
76,143,5.72,166.8,122.2
10,144,5.76,467.7,49.4
11,144,5.76,576.3,54.3
15,144,5.76,260.5,93.1
17,144,5.76,260.4,182.1
55,144,5.76,331.9,155.3
56,144,5.76,740.3,192.5
68,144,5.76,183.2,560.4
76,144,5.76,166.3,122.4
10,145,5.8,467.7,48.8
11,145,5.8,576.2,54.3
15,145,5.8,260.3,91.6
17,145,5.8,260.3,182.1
55,145,5.8,331.2,155.4
56,145,5.8,740.6,199.6
68,145,5.8,182.6,560.0
76,145,5.8,166.0,122.5
78,145,5.8,332.0,63.3
10,146,5.84,467.6,49.0
11,146,5.84,576.0,54.1
15,146,5.84,260.8,93.5
17,146,5.84,260.3,182.1
55,146,5.84,331.4,155.0
56,146,5.84,740.3,202.0
68,146,5.84,183.3,559.2
76,146,5.84,166.3,122.7
78,146,5.84,329.5,61.4
10,147,5.88,466.5,49.5
11,147,5.88,575.9,54.6
15,147,5.88,260.5,94.1
17,147,5.88,260.2,182.1
55,147,5.88,331.9,154.6
56,147,5.88,740.3,203.4
68,147,5.88,183.8,559.4
76,147,5.88,168.2,123.2
78,147,5.88,316.9,72.7
10,148,5.92,466.7,49.8
11,148,5.92,575.9,54.9
15,148,5.92,259.9,95.3
17,148,5.92,260.2,182.2
55,148,5.92,331.3,154.6
56,148,5.92,740.5,204.0
68,148,5.92,184.2,558.9
76,148,5.92,167.9,123.3
78,148,5.92,301.4,69.6
10,149,5.96,467.5,50.4
11,149,5.96,575.9,54.7
17,149,5.96,260.5,182.2
55,149,5.96,331.1,154.3
56,149,5.96,740.7,203.9
68,149,5.96,184.5,558.2
76,149,5.96,168.0,123.5
78,149,5.96,297.4,101.2
10,150,6.0,467.8,50.9
11,150,6.0,575.4,55.0
17,150,6.0,260.8,182.3
55,150,6.0,330.6,153.7
56,150,6.0,740.7,203.9
68,150,6.0,184.9,557.9
76,150,6.0,168.2,123.5
78,150,6.0,291.7,114.4
10,151,6.04,468.2,50.6
11,151,6.04,574.5,54.7
15,151,6.04,255.0,100.3
17,151,6.04,260.5,182.4
55,151,6.04,331.9,136.6
56,151,6.04,741.3,203.8
68,151,6.04,185.2,558.1
76,151,6.04,184.2,125.7
10,152,6.08,468.1,50.4
11,152,6.08,573.5,54.6
15,152,6.08,247.8,98.9
17,152,6.08,260.7,182.3
55,152,6.08,332.2,130.2
56,152,6.08,741.5,204.0
68,152,6.08,185.0,557.8
76,152,6.08,175.5,124.7
10,153,6.12,467.9,50.7
11,153,6.12,572.9,54.7
15,153,6.12,239.4,102.2
17,153,6.12,260.7,182.3
55,153,6.12,331.5,127.2
56,153,6.12,741.6,204.1
68,153,6.12,185.2,557.5
76,153,6.12,171.7,124.2
10,154,6.16,467.9,52.3
11,154,6.16,572.6,54.9
15,154,6.16,253.8,98.3
17,154,6.16,260.6,182.2
55,154,6.16,333.6,125.7
56,154,6.16,741.7,203.7
68,154,6.16,185.4,557.3
76,154,6.16,171.6,124.4
10,155,6.2,467.7,51.7
11,155,6.2,572.6,55.1
15,155,6.2,259.1,97.3
17,155,6.2,260.8,182.1
55,155,6.2,335.7,125.7
56,155,6.2,741.6,203.1
68,155,6.2,185.4,557.5
10,156,6.24,467.3,52.1
11,156,6.24,572.6,55.3
15,156,6.24,261.3,97.1
17,156,6.24,267.3,182.1
55,156,6.24,336.5,126.3
56,156,6.24,741.5,203.5
68,156,6.24,185.4,557.4
10,157,6.28,467.3,51.7
11,157,6.28,572.5,55.5
15,157,6.28,260.9,96.7
17,157,6.28,261.4,182.1
55,157,6.28,336.1,126.5
56,157,6.28,741.3,203.5
68,157,6.28,185.3,557.7
10,158,6.32,467.3,51.4
11,158,6.32,572.5,55.6
15,158,6.32,260.6,96.9
17,158,6.32,266.8,182.1
55,158,6.32,333.6,143.4
56,158,6.32,741.0,203.7
68,158,6.32,185.4,557.9
10,159,6.36,467.3,51.3
11,159,6.36,572.4,55.9
15,159,6.36,260.4,97.1
17,159,6.36,261.4,182.1
55,159,6.36,332.5,150.6
56,159,6.36,740.8,204.5
68,159,6.36,185.6,558.3
10,160,6.4,467.3,51.1
11,160,6.4,572.4,55.8
15,160,6.4,260.8,96.6
17,160,6.4,259.6,182.2
55,160,6.4,331.6,152.4
56,160,6.4,740.6,204.0
68,160,6.4,185.7,558.5
73,160,6.4,246.3,272.2
10,161,6.44,467.1,51.3
11,161,6.44,572.5,55.6
15,161,6.44,260.6,95.8
17,161,6.44,258.7,182.3
55,161,6.44,331.1,152.9
56,161,6.44,740.2,203.5
68,161,6.44,185.6,558.7
73,161,6.44,246.2,272.2
10,162,6.48,467.5,51.8
11,162,6.48,572.5,55.6
15,162,6.48,260.3,95.3
17,162,6.48,257.8,182.5
55,162,6.48,331.9,153.7
56,162,6.48,740.1,203.3
68,162,6.48,185.3,559.1
73,162,6.48,246.2,272.1
10,163,6.52,467.2,51.7
11,163,6.52,572.5,55.6
15,163,6.52,260.2,95.0
17,163,6.52,259.7,186.4
55,163,6.52,331.2,153.6
56,163,6.52,740.0,203.2
68,163,6.52,185.4,559.3
73,163,6.52,246.0,272.2
83,163,6.52,752.4,506.9
10,164,6.56,467.3,51.5
11,164,6.56,572.5,55.6
15,164,6.56,260.0,94.9
17,164,6.56,260.9,184.6
55,164,6.56,331.0,153.5
56,164,6.56,739.9,203.2
68,164,6.56,185.3,559.9
73,164,6.56,245.0,272.2
83,164,6.56,751.7,507.1
10,165,6.6,467.4,51.5
11,165,6.6,572.5,55.8
15,165,6.6,260.0,95.0
17,165,6.6,261.4,183.5
55,165,6.6,331.2,153.4
56,165,6.6,739.7,203.2
68,165,6.6,184.8,560.1
73,165,6.6,245.0,272.3
83,165,6.6,750.6,506.9
10,166,6.64,467.2,51.5
11,166,6.64,572.5,55.6
15,166,6.64,260.0,95.0
17,166,6.64,261.7,182.8
55,166,6.64,331.2,153.5
56,166,6.64,739.8,203.5
73,166,6.64,245.6,272.4
76,166,6.64,167.6,123.4
83,166,6.64,750.5,506.4
10,167,6.68,467.3,51.4
11,167,6.68,572.6,55.6
15,167,6.68,260.0,94.9
17,167,6.68,261.8,182.5
55,167,6.68,331.3,153.7
56,167,6.68,740.0,203.6
73,167,6.68,245.8,272.3
76,167,6.68,173.7,124.1
83,167,6.68,750.4,506.2
10,168,6.72,466.9,51.5
11,168,6.72,572.6,55.8
15,168,6.72,260.2,94.8
17,168,6.72,261.7,182.3
55,168,6.72,331.2,153.9
56,168,6.72,739.9,203.8
73,168,6.72,245.3,272.3
76,168,6.72,175.8,124.1
83,168,6.72,750.3,506.2
10,169,6.76,466.7,51.5
11,169,6.76,572.7,55.9
15,169,6.76,260.4,94.7
17,169,6.76,262.2,182.4
55,169,6.76,332.3,155.8
56,169,6.76,739.9,203.1
73,169,6.76,244.7,272.2
76,169,6.76,171.5,123.6
83,169,6.76,749.7,506.2
10,170,6.8,466.6,51.4
11,170,6.8,572.7,55.6
15,170,6.8,260.5,95.0
17,170,6.8,261.9,182.4
55,170,6.8,333.1,156.6
56,170,6.8,739.9,202.6
73,170,6.8,244.4,272.2
76,170,6.8,171.2,123.5
83,170,6.8,748.6,506.6
10,171,6.84,466.7,51.5
11,171,6.84,572.7,55.5
15,171,6.84,260.5,94.7
17,171,6.84,260.2,187.6
55,171,6.84,332.3,156.6
56,171,6.84,739.7,197.2
73,171,6.84,243.4,272.1
76,171,6.84,172.7,123.7
83,171,6.84,748.4,506.7
10,172,6.88,466.6,51.5
11,172,6.88,572.7,55.6
15,172,6.88,260.3,95.5
17,172,6.88,260.9,183.6
55,172,6.88,333.5,156.5
56,172,6.88,739.6,195.3
76,172,6.88,173.4,123.7
83,172,6.88,748.3,509.2
10,173,6.92,466.6,51.5
11,173,6.92,572.7,55.5
15,173,6.92,260.1,95.2
17,173,6.92,260.2,179.6
55,173,6.92,333.6,155.9
56,173,6.92,739.3,195.0
76,173,6.92,173.7,124.0
83,173,6.92,748.4,509.7
10,174,6.96,466.4,51.5
11,174,6.96,572.7,55.6
15,174,6.96,260.3,95.2
17,174,6.96,252.2,187.7
55,174,6.96,333.5,155.5
56,174,6.96,739.0,197.2
73,174,6.96,245.1,272.3
76,174,6.96,173.0,123.8
83,174,6.96,748.7,509.0
10,175,7.0,466.5,51.6
11,175,7.0,572.8,55.4
15,175,7.0,261.0,95.5
17,175,7.0,249.2,188.3
55,175,7.0,334.0,155.8
56,175,7.0,738.8,196.9
73,175,7.0,245.7,272.6
76,175,7.0,172.5,123.5
83,175,7.0,749.0,508.8
90,175,7.0,334.4,128.4
10,176,7.04,466.4,51.6
11,176,7.04,572.8,54.8
15,176,7.04,260.4,95.1
17,176,7.04,247.6,184.5
55,176,7.04,332.9,154.1
56,176,7.04,738.5,196.5
73,176,7.04,245.4,272.5
76,176,7.04,172.5,123.3
83,176,7.04,748.9,510.3
90,176,7.04,333.8,123.4
10,177,7.08,466.3,51.6
11,177,7.08,572.6,55.4
15,177,7.08,260.8,95.3
17,177,7.08,253.4,182.4
55,177,7.08,333.0,153.9
56,177,7.08,738.2,196.7
76,177,7.08,173.0,123.6
83,177,7.08,749.1,510.3
90,177,7.08,332.5,103.9
10,178,7.12,466.3,52.0
11,178,7.12,572.5,55.3
15,178,7.12,260.9,95.2
17,178,7.12,255.9,181.5
55,178,7.12,332.9,153.8
56,178,7.12,738.0,198.0
76,178,7.12,173.1,123.6
83,178,7.12,749.8,508.2
90,178,7.12,334.4,114.9
10,179,7.16,466.3,51.9
11,179,7.16,572.5,55.2
15,179,7.16,260.4,95.0
17,179,7.16,255.5,188.3
55,179,7.16,332.8,154.0
56,179,7.16,738.0,198.3
76,179,7.16,172.9,123.6
83,179,7.16,750.3,508.9
90,179,7.16,335.1,115.7
10,180,7.2,466.4,51.9
11,180,7.2,572.4,55.5
15,180,7.2,260.3,94.7
17,180,7.2,252.0,190.4
55,180,7.2,333.0,153.9
56,180,7.2,737.7,199.6
76,180,7.2,172.3,123.5
83,180,7.2,750.4,507.8
90,180,7.2,335.5,118.4
10,181,7.24,466.5,50.3
11,181,7.24,571.8,56.6
15,181,7.24,260.8,94.8
17,181,7.24,250.6,189.4
55,181,7.24,333.3,153.7
56,181,7.24,737.6,200.3
76,181,7.24,171.1,123.8
83,181,7.24,745.0,507.2
90,181,7.24,335.3,124.7
10,182,7.28,466.0,50.7
11,182,7.28,571.2,56.2
15,182,7.28,261.0,94.6
17,182,7.28,251.7,187.4
55,182,7.28,333.6,153.8
56,182,7.28,737.6,199.8
76,182,7.28,170.7,123.9
83,182,7.28,743.2,507.8
90,182,7.28,335.8,127.5
10,183,7.32,466.5,50.4
11,183,7.32,571.2,55.8
15,183,7.32,261.0,94.6
17,183,7.32,253.3,184.3
55,183,7.32,333.6,153.7
56,183,7.32,737.6,200.2
76,183,7.32,170.4,124.0
83,183,7.32,741.9,507.3
90,183,7.32,335.7,128.3
10,184,7.36,465.8,52.0
11,184,7.36,571.2,54.6
15,184,7.36,261.1,94.7
17,184,7.36,255.6,185.5
55,184,7.36,333.4,153.9
56,184,7.36,737.5,201.5
76,184,7.36,170.1,124.0
83,184,7.36,741.9,507.3
90,184,7.36,335.5,128.6
92,184,7.36,464.8,36.1
10,185,7.4,464.9,54.3
11,185,7.4,571.0,54.2
15,185,7.4,261.2,94.7
17,185,7.4,256.2,186.7
55,185,7.4,333.5,153.8
56,185,7.4,737.6,202.1
76,185,7.4,170.0,124.0
83,185,7.4,747.1,508.4
90,185,7.4,336.1,128.7
92,185,7.4,464.1,35.9
10,186,7.44,464.7,54.0
11,186,7.44,570.5,54.7
15,186,7.44,261.1,94.7
17,186,7.44,256.2,187.9
55,186,7.44,332.4,153.3
76,186,7.44,170.0,124.0
83,186,7.44,748.7,509.6
90,186,7.44,336.0,128.9
92,186,7.44,464.0,35.8
10,187,7.48,464.5,53.8
11,187,7.48,570.2,55.2
15,187,7.48,260.8,94.3
17,187,7.48,256.0,189.3
55,187,7.48,332.0,153.0
76,187,7.48,170.2,123.9
83,187,7.48,749.6,508.0
90,187,7.48,336.0,129.1
92,187,7.48,463.9,35.7
10,188,7.52,464.5,53.9
11,188,7.52,570.1,55.4
15,188,7.52,260.7,94.2
17,188,7.52,257.2,188.5
55,188,7.52,331.8,153.1
76,188,7.52,171.4,123.8
83,188,7.52,745.2,507.3
90,188,7.52,335.8,129.1
92,188,7.52,463.9,36.1
10,189,7.56,464.7,54.3
11,189,7.56,570.4,55.7
15,189,7.56,260.6,94.1
17,189,7.56,258.0,183.6
55,189,7.56,332.6,153.4
76,189,7.56,171.3,123.7
83,189,7.56,746.9,507.0
90,189,7.56,335.6,129.0
92,189,7.56,464.1,36.5
10,190,7.6,464.7,52.4
11,190,7.6,570.6,56.0
15,190,7.6,260.8,94.4
17,190,7.6,258.3,182.7
55,190,7.6,333.0,153.4
76,190,7.6,170.3,123.4
83,190,7.6,748.3,506.7
90,190,7.6,336.5,129.2
92,190,7.6,464.1,36.1
10,191,7.64,465.6,51.4
11,191,7.64,569.6,55.7
15,191,7.64,260.9,94.6
17,191,7.64,258.2,182.1
55,191,7.64,333.0,153.4
83,191,7.64,748.9,506.4
90,191,7.64,336.0,129.3
92,191,7.64,464.9,36.3
10,192,7.68,465.3,50.6
11,192,7.68,568.2,55.9
15,192,7.68,260.9,94.8
17,192,7.68,258.1,182.9
55,192,7.68,332.9,153.4
83,192,7.68,750.0,509.1
90,192,7.68,335.8,129.6
92,192,7.68,463.8,35.5
10,193,7.72,465.2,50.1
11,193,7.72,567.5,55.9
15,193,7.72,260.8,95.3
17,193,7.72,258.0,183.7
55,193,7.72,332.9,153.5
56,193,7.72,738.0,201.2
83,193,7.72,749.5,512.4
90,193,7.72,335.7,129.5
92,193,7.72,463.7,35.3
10,194,7.76,465.1,49.4
11,194,7.76,564.6,55.8
15,194,7.76,260.3,95.5
17,194,7.76,257.7,183.4
55,194,7.76,333.0,153.6
56,194,7.76,738.1,200.4
83,194,7.76,751.6,518.1
90,194,7.76,336.6,129.3
92,194,7.76,463.7,35.2
10,195,7.8,464.9,49.0
11,195,7.8,563.2,56.1
15,195,7.8,260.2,95.1
17,195,7.8,257.4,182.8
55,195,7.8,332.8,153.5
56,195,7.8,738.1,200.5
83,195,7.8,753.5,517.5
90,195,7.8,336.1,129.3
92,195,7.8,463.7,35.3
10,196,7.84,464.9,48.7
11,196,7.84,562.7,56.7
15,196,7.84,260.1,94.8
17,196,7.84,256.7,185.2
55,196,7.84,332.8,153.3
56,196,7.84,738.2,201.0
83,196,7.84,759.2,517.3
90,196,7.84,335.6,129.4
92,196,7.84,463.5,35.3
10,197,7.88,465.0,48.6
11,197,7.88,562.3,56.7
15,197,7.88,260.2,94.1
17,197,7.88,258.5,171.8
55,197,7.88,332.7,153.3
56,197,7.88,738.2,201.3
83,197,7.88,754.9,520.6
90,197,7.88,336.0,129.1
92,197,7.88,463.5,35.3
10,198,7.92,465.2,48.6
11,198,7.92,562.4,56.1
15,198,7.92,260.1,92.0
55,198,7.92,332.6,153.0
56,198,7.92,738.2,201.6
76,198,7.92,185.9,125.2
83,198,7.92,759.1,518.9
90,198,7.92,336.3,128.8
92,198,7.92,463.8,35.2
10,199,7.96,465.3,48.6
11,199,7.96,562.7,56.3
15,199,7.96,260.1,93.6
56,199,7.96,738.1,201.7
76,199,7.96,186.5,125.6
83,199,7.96,756.7,518.1
90,199,7.96,336.7,128.6
92,199,7.96,464.3,35.3
10,200,8.0,465.5,48.5
11,200,8.0,562.9,56.7
15,200,8.0,260.3,94.2
55,200,8.0,332.9,153.2
56,200,8.0,738.1,201.7
76,200,8.0,186.1,125.3
83,200,8.0,754.9,517.9
90,200,8.0,336.4,128.5
92,200,8.0,464.8,35.3
10,201,8.04,465.5,48.4
11,201,8.04,562.9,56.9
15,201,8.04,260.5,94.2
55,201,8.04,332.4,153.0
56,201,8.04,738.0,201.9
76,201,8.04,187.5,126.5
83,201,8.04,753.6,518.5
90,201,8.04,335.7,128.2
92,201,8.04,464.8,35.3
10,202,8.08,465.6,48.4
11,202,8.08,563.0,56.6
15,202,8.08,261.8,94.2
55,202,8.08,333.4,152.4
56,202,8.08,737.9,200.5
76,202,8.08,191.4,130.1
83,202,8.08,753.4,518.4
92,202,8.08,464.7,35.3
10,203,8.12,465.5,48.4
11,203,8.12,563.4,56.3
15,203,8.12,263.9,101.0
55,203,8.12,333.8,151.6
56,203,8.12,738.0,200.3
76,203,8.12,198.4,126.7
83,203,8.12,753.3,518.7
92,203,8.12,464.5,35.3
10,204,8.16,465.7,48.4
11,204,8.16,563.6,55.9
15,204,8.16,263.1,100.0
17,204,8.16,260.5,173.9
55,204,8.16,332.9,151.8
56,204,8.16,737.8,198.5
76,204,8.16,196.5,126.3
83,204,8.16,753.7,516.8
92,204,8.16,464.5,35.3
10,205,8.2,465.6,48.5
11,205,8.2,563.6,55.7
15,205,8.2,262.0,97.2
17,205,8.2,259.8,174.0
55,205,8.2,331.9,151.5
56,205,8.2,737.8,198.4
76,205,8.2,197.0,122.2
83,205,8.2,753.7,518.7
92,205,8.2,464.4,35.3
10,206,8.24,465.5,48.8
11,206,8.24,563.3,55.8
15,206,8.24,260.0,97.2
55,206,8.24,331.0,151.0
56,206,8.24,738.3,192.2
76,206,8.24,195.9,124.7
92,206,8.24,464.5,35.3
10,207,8.28,465.4,49.0
11,207,8.28,563.2,55.7
15,207,8.28,260.0,96.7
55,207,8.28,330.9,150.6
56,207,8.28,738.9,190.5
76,207,8.28,195.3,126.0
92,207,8.28,464.4,35.3
10,208,8.32,465.4,49.0
11,208,8.32,563.3,55.7
15,208,8.32,259.3,96.6
55,208,8.32,330.8,150.4
56,208,8.32,739.0,193.9
76,208,8.32,194.4,129.3
92,208,8.32,464.4,35.3
10,209,8.36,465.5,48.8
11,209,8.36,563.4,55.3
15,209,8.36,259.3,96.4
17,209,8.36,257.9,192.3
55,209,8.36,331.0,150.7
56,209,8.36,738.9,194.8
76,209,8.36,191.0,143.4
92,209,8.36,464.2,35.2
10,210,8.4,465.6,48.7
11,210,8.4,563.5,54.6
15,210,8.4,259.7,98.8
17,210,8.4,258.2,194.8
55,210,8.4,332.1,150.9
56,210,8.4,738.9,197.6
76,210,8.4,188.0,144.4
92,210,8.4,463.8,35.0
10,211,8.44,465.5,48.7
11,211,8.44,563.7,54.8
15,211,8.44,259.1,98.9
17,211,8.44,257.8,196.1
55,211,8.44,333.1,151.6
56,211,8.44,739.0,200.3
76,211,8.44,185.3,151.4
92,211,8.44,463.7,34.9
10,212,8.48,465.2,48.7
11,212,8.48,563.9,55.0
15,212,8.48,257.3,97.2
17,212,8.48,258.4,196.6
55,212,8.48,332.7,136.3
56,212,8.48,739.1,201.4
76,212,8.48,185.3,156.9
92,212,8.48,463.7,35.0
10,213,8.52,465.4,48.9
11,213,8.52,563.5,55.2
15,213,8.52,257.7,96.4
17,213,8.52,258.6,196.3
56,213,8.52,739.2,200.8
76,213,8.52,184.6,155.3
90,213,8.52,334.8,130.6
92,213,8.52,464.3,35.1
10,214,8.56,465.4,48.8
11,214,8.56,563.4,55.1
15,214,8.56,257.4,96.5
17,214,8.56,258.9,195.1
55,214,8.56,334.5,153.0
56,214,8.56,739.3,200.0
76,214,8.56,178.0,155.0
90,214,8.56,334.0,131.6
92,214,8.56,464.3,35.1
10,215,8.6,465.5,48.8
11,215,8.6,563.4,55.3
15,215,8.6,258.4,95.9
17,215,8.6,259.0,195.2
55,215,8.6,333.4,159.1
56,215,8.6,738.6,200.1
76,215,8.6,173.5,148.8
92,215,8.6,464.4,35.1
10,216,8.64,465.5,48.8
11,216,8.64,563.3,56.1
15,216,8.64,259.6,95.8
17,216,8.64,258.6,197.3
55,216,8.64,334.6,161.5
56,216,8.64,738.5,198.0
76,216,8.64,172.7,153.3
92,216,8.64,464.4,35.1
106,216,8.64,699.8,150.9
10,217,8.68,465.3,49.0
11,217,8.68,563.1,56.4
15,217,8.68,261.2,97.9
17,217,8.68,258.4,198.3
56,217,8.68,738.6,196.7
76,217,8.68,180.8,153.3
90,217,8.68,334.8,132.6
92,217,8.68,464.3,35.0
106,217,8.68,699.8,150.9
10,218,8.72,465.5,48.9
11,218,8.72,563.0,56.7
15,218,8.72,260.7,96.2
17,218,8.72,257.8,197.2
55,218,8.72,336.1,160.5
56,218,8.72,738.8,196.4
76,218,8.72,171.3,153.4
90,218,8.72,333.5,131.7
92,218,8.72,464.6,35.1
106,218,8.72,699.8,150.9
10,219,8.76,465.3,48.8
11,219,8.76,563.0,56.4
15,219,8.76,259.5,95.7
17,219,8.76,257.0,197.1
55,219,8.76,335.7,159.0
56,219,8.76,738.9,196.3
76,219,8.76,177.8,150.1
90,219,8.76,332.6,109.7
92,219,8.76,464.4,35.0
106,219,8.76,699.8,150.9
10,220,8.8,465.2,48.9
11,220,8.8,563.2,56.3
15,220,8.8,260.0,95.9
17,220,8.8,257.7,197.1
55,220,8.8,335.3,156.2
56,220,8.8,738.8,196.5
76,220,8.8,173.4,147.8
90,220,8.8,332.2,100.6
92,220,8.8,464.4,35.0
106,220,8.8,699.9,150.9
10,221,8.84,465.3,48.8
11,221,8.84,563.4,56.0
15,221,8.84,260.5,96.1
17,221,8.84,257.8,197.2
55,221,8.84,335.1,156.5
56,221,8.84,738.7,196.8
76,221,8.84,172.1,149.3
90,221,8.84,332.1,98.2
92,221,8.84,464.7,34.9
106,221,8.84,699.8,150.9
10,222,8.88,465.5,48.7
11,222,8.88,563.5,55.6
15,222,8.88,260.4,95.0
17,222,8.88,258.3,198.1
55,222,8.88,334.5,157.7
56,222,8.88,738.5,197.8
76,222,8.88,170.0,151.1
90,222,8.88,332.3,97.6
92,222,8.88,464.7,34.9
106,222,8.88,699.8,150.9
10,223,8.92,465.6,48.7
11,223,8.92,563.6,55.4
15,223,8.92,259.7,95.3
17,223,8.92,257.7,197.4
55,223,8.92,335.4,158.8
56,223,8.92,738.3,201.1
76,223,8.92,169.8,153.7
92,223,8.92,464.9,35.0
106,223,8.92,699.8,150.9
10,224,8.96,465.5,48.7
11,224,8.96,563.8,55.2
15,224,8.96,259.8,95.4
17,224,8.96,258.0,197.8
55,224,8.96,334.6,160.4
56,224,8.96,738.0,202.2
76,224,8.96,173.6,153.5
92,224,8.96,464.8,34.8
106,224,8.96,699.8,150.9
10,225,9.0,465.6,48.7
11,225,9.0,563.8,55.3
15,225,9.0,256.9,96.7
17,225,9.0,258.8,191.3
55,225,9.0,333.5,161.4
56,225,9.0,737.6,203.4
76,225,9.0,174.7,154.9
92,225,9.0,464.9,34.7
10,226,9.04,465.4,48.8
11,226,9.04,563.8,55.4
15,226,9.04,255.7,101.2
17,226,9.04,259.3,190.2
55,226,9.04,333.2,161.5
56,226,9.04,737.6,203.8
92,226,9.04,464.8,34.8
10,227,9.08,465.3,49.0
11,227,9.08,563.7,55.6
15,227,9.08,255.3,102.7
17,227,9.08,260.2,188.3
55,227,9.08,333.0,161.6
56,227,9.08,737.5,204.0
92,227,9.08,464.7,34.8
10,228,9.12,465.3,49.2
11,228,9.12,563.8,55.5
15,228,9.12,255.5,101.9
17,228,9.12,261.1,186.4
55,228,9.12,332.9,161.6
56,228,9.12,737.3,199.3
92,228,9.12,464.6,34.9
10,229,9.16,465.4,49.3
11,229,9.16,563.9,55.4
15,229,9.16,255.4,100.5
17,229,9.16,262.0,185.9
55,229,9.16,332.9,161.5
92,229,9.16,464.9,34.8
10,230,9.2,465.6,49.2
11,230,9.2,564.1,55.1
15,230,9.2,255.6,99.9
17,230,9.2,262.6,186.0
55,230,9.2,332.8,161.3
92,230,9.2,465.0,34.9
10,231,9.24,465.6,49.2
11,231,9.24,564.1,55.0
15,231,9.24,255.9,100.8
17,231,9.24,261.9,185.9
55,231,9.24,332.9,161.1
92,231,9.24,465.0,34.8
114,231,9.24,620.3,522.3
10,232,9.28,465.4,49.3
11,232,9.28,564.1,54.4
15,232,9.28,256.2,101.8
17,232,9.28,262.0,186.1
55,232,9.28,333.0,161.1
92,232,9.28,464.9,34.9
114,232,9.28,621.2,521.8
10,233,9.32,465.4,49.2
11,233,9.32,564.2,54.1
15,233,9.32,256.8,105.0
17,233,9.32,261.9,186.5
55,233,9.32,333.2,161.0
92,233,9.32,464.7,34.8
114,233,9.32,621.1,521.2
10,234,9.36,465.3,49.2
11,234,9.36,564.2,54.1
15,234,9.36,257.2,107.2
17,234,9.36,261.6,186.8
55,234,9.36,333.3,161.0
92,234,9.36,464.6,34.8
114,234,9.36,620.7,521.0
10,235,9.4,465.3,49.1
11,235,9.4,564.3,53.7
15,235,9.4,255.8,103.3
17,235,9.4,261.5,186.8
55,235,9.4,333.3,160.8
92,235,9.4,464.7,34.8
114,235,9.4,620.1,520.9
10,236,9.44,465.3,49.1
11,236,9.44,564.3,53.9
15,236,9.44,254.4,99.3
17,236,9.44,261.5,186.6
55,236,9.44,333.3,160.7
92,236,9.44,464.6,34.8
114,236,9.44,619.0,521.8
10,237,9.48,465.3,49.1
11,237,9.48,564.3,53.9
15,237,9.48,256.2,101.4
17,237,9.48,261.6,186.6
55,237,9.48,333.5,160.7
92,237,9.48,464.3,34.7
114,237,9.48,618.4,523.4
10,238,9.52,465.4,49.1
11,238,9.52,564.3,53.8
